song_name,artist_name,release_date,popularity,genres,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Insitarament,Binary One,2017-03-16,54,background music,62,0.9179999999999999,0.5329999999999999,240000.0,0.028999999999999998,0.633,8,0.364,-25.081,1,0.0426,135.944,0.17300000000000001
Breath Of The Mindful,Spirits Of Our Dreams,2019-04-05,54,atmosphere,60,0.758,0.0778,239741.0,0.445,0.907,5,0.0915,-12.525,1,0.0377,66.101,0.0497
Quiet Dreams,MVS,2017-09-04,64,background music,57,0.988,0.188,204910.0,0.0249,0.866,10,0.11199999999999999,-27.195999999999998,1,0.0373,91.814,0.0895
Endless Fragments of Time,Deep Watch,2017-02-23,55,background music,60,0.9470000000000001,0.0958,216000.0,0.0259,0.8440000000000001,10,0.102,-33.443000000000005,0,0.0438,162.542,0.0632
Fading Out,Steven Goldmund,2019-03-21,66,background music,66,0.98,0.133,247250.0,0.0477,0.9570000000000001,8,0.10400000000000001,-26.711,1,0.0502,68.304,0.145
The Return Home,Daniel Kadawatha,2019-02-22,58,none,52,0.9059999999999999,0.127,168378.0,0.215,0.94,4,0.11900000000000001,-19.073,1,0.0351,88.382,0.0541
One Simple Day,Pierre Koenigs,2019-04-09,59,background music,56,0.971,0.396,189000.0,0.10400000000000001,0.9309999999999999,3,0.11199999999999999,-19.282,1,0.0327,80.002,0.146
Balm,William Edessa,2019-04-07,52,background music,63,0.996,0.18,208000.0,0.153,0.784,0,0.07,-21.768,1,0.0492,129.737,0.0414
Family Dawn,Eleanor Arroway,2019-04-06,55,background music,58,0.934,0.0799,228484.0,0.0928,0.893,8,0.0921,-26.22,1,0.0385,74.725,0.047
Visionary,Mehdi Teyt & Rehla X,2019-06-10,38,background music,56,0.9109999999999999,0.18100000000000002,185003.0,0.248,0.929,1,0.0864,-15.645999999999999,1,0.0392,82.35799999999999,0.14800000000000002
The Golden Path,Kumbhaka,2017-03-20,57,atmosphere,56,0.735,0.121,178609.0,0.138,0.831,8,0.0864,-23.743000000000002,1,0.0603,66.373,0.0332
Sueño tranquilo,Pedro Caceres,2019-03-26,68,none,55,0.983,0.239,182241.0,0.0237,0.95,7,0.107,-22.072,1,0.0403,140.616,0.0698
Everyday Peace,Moira Kent,2019-03-25,62,tone,49,0.925,0.19399999999999998,135325.0,0.0795,0.898,2,0.10400000000000001,-21.831999999999997,1,0.04,76.547,0.0378
From Shores To Mountains,The 2 Inversions,2016-12-13,63,background music,53,0.988,0.131,145800.0,0.233,0.831,9,0.0936,-17.229,0,0.0364,90.691,0.0436
Kyoto,Kumbhaka,2017-03-20,55,atmosphere,56,0.98,0.151,162776.0,0.0244,0.912,6,0.11,-32.248000000000005,0,0.04,65.585,0.0358
Calling,Muni Yogi,2017-03-19,56,background music,55,0.972,0.153,191237.0,0.0148,0.679,6,0.122,-34.538000000000004,1,0.0482,137.10299999999998,0.0376
Spirit of Dalen,The Aural Healer,2019-04-10,60,background music,62,0.97,0.158,192000.0,0.12300000000000001,0.971,8,0.106,-19.798,1,0.0362,68.921,0.0812
Imaginary Waterfalls,Joseph Beg,2019-05-17,45,background music,64,0.915,0.196,385908.0,0.318,0.9209999999999999,2,0.12300000000000001,-21.958000000000002,1,0.147,66.634,0.10300000000000001
Mi Querida Flor,Momento,2019-02-14,61,background music,61,0.95,0.317,155294.0,0.188,0.951,7,0.0691,-21.665,1,0.0477,68.39,0.0634
Alert Awareness,Intentional Vibes,2019-01-29,53,background music,66,0.754,0.263,192633.0,0.203,0.895,1,0.109,-23.118000000000002,0,0.0432,116.235,0.11
2020,Evolution of Stars,2019-06-14,38,focus,47,0.993,0.418,155452.0,0.24,0.93,3,0.109,-16.701,1,0.0415,77.023,0.126
Levitance,Jaranda Mills,2019-05-06,45,background music,32,0.875,0.146,167053.0,0.214,0.9670000000000001,0,0.113,-12.378,1,0.0358,148.379,0.0328
Simple Habit,The Aural Healer,2019-05-21,58,background music,62,0.8290000000000001,0.0924,236682.0,0.048,0.8959999999999999,0,0.10400000000000001,-20.041,1,0.0433,87.899,0.0482
Breath Of Life,Gavin Luke,2018-10-12,14,background music,69,0.812,0.1,154070.0,0.196,0.8270000000000001,10,0.11,-17.89,0,0.0379,87.955,0.0357
Yearning,Enzo,2018-06-26,49,background music,55,0.991,0.33,224000.0,0.00379,0.882,6,0.0987,-26.366999999999997,1,0.073,62.078,0.128
Terme di Caracalla,Roma Atmosphere,2018-07-10,56,atmosphere,52,0.932,0.121,224615.0,0.0818,0.96,3,0.091,-25.055,1,0.0433,80.232,0.0363
i'll wait - Ambient version,Oats,2018-03-15,53,background music,44,0.943,0.127,290864.0,0.0175,0.9129999999999999,9,0.11,-28.078000000000003,0,0.0364,73.207,0.0702
La Mancha 34,Salvador Vega,2018-04-17,35,none,33,0.9890000000000001,0.313,239218.0,0.00575,0.7929999999999999,0,0.127,-27.054000000000002,0,0.0471,74.36,0.0601
Frontiers Are Where You Find Them,Trevor Kowalski,2018-08-24,12,background music,60,0.938,0.174,193727.0,0.0368,0.852,0,0.111,-24.72,1,0.0341,132.606,0.0661
Suffer Well,Gavin Luke,2018-10-12,13,background music,69,0.855,0.31,152402.0,0.0965,0.9109999999999999,8,0.111,-21.503,1,0.0406,81.816,0.0597
Dolphin Diver,Deep Divers,2018-02-10,51,background music,50,0.9440000000000001,0.369,186207.0,0.174,0.912,10,0.259,-18.425,1,0.0315,116.00299999999999,0.0811
Lunar Lullaby,Voyager,2018-01-26,39,atmosphere,62,0.861,0.27,162079.0,0.00563,0.86,2,0.10800000000000001,-19.052,1,0.040999999999999995,70.941,0.113
Spiritual Touch,Michel LeBond,2018-09-11,60,atmosphere,51,0.9890000000000001,0.107,257649.0,0.0888,0.953,10,0.377,-25.47,1,0.0346,91.065,0.18100000000000002
Ida's Lullaby,Figgy Malone,2018-03-06,40,background music,55,0.993,0.364,238010.0,0.0447,0.9440000000000001,7,0.107,-24.509,1,0.0566,70.523,0.392
Salamanca,Salvador Vega,2018-04-17,33,none,33,0.991,0.222,210000.0,0.0132,0.938,5,0.158,-25.234,0,0.0498,73.458,0.0566
First Flower,Vincente M,2018-06-18,49,background music,52,0.991,0.20199999999999999,212000.0,0.00402,0.9009999999999999,8,0.275,-28.875,1,0.0445,74.234,0.0975
You Are Loved,Sam Eber,2017-03-29,2,focus,55,0.992,0.27699999999999997,160515.0,0.0283,0.924,1,0.1,-23.155,1,0.0475,197.453,0.29100000000000004
Trancendent Sleep,Eleanor Arroway,2018-02-16,57,background music,58,0.981,0.353,257463.0,0.0993,0.9279999999999999,5,0.121,-25.316999999999997,1,0.0372,138.135,0.12300000000000001
A Soft Embrace,Deep Inside,2014-03-04,2,background music,54,0.506,0.552,158133.0,0.235,0.904,3,0.10099999999999999,-17.113,1,0.03,102.98899999999999,0.0396
Magica,Dream Runner,2018-10-26,69,background music,63,0.9440000000000001,0.0951,177214.0,0.0872,0.96,7,0.0905,-24.168000000000003,1,0.0371,87.65299999999999,0.0389
Findings,August Wilhelmsson,2017-05-23,5,background music,61,0.968,0.168,202747.0,0.23,0.887,7,0.337,-17.991,0,0.0363,130.06,0.0393
Lost Secrets,Floating Lights,2017-06-11,43,atmosphere,52,0.75,0.27899999999999997,304286.0,0.0307,0.812,8,0.345,-31.136,1,0.0394,125.833,0.0373
Mind-Drift,Steven Goldmund,2018-10-24,57,background music,66,0.9840000000000001,0.14400000000000002,240000.0,0.0151,0.982,8,0.102,-32.452,1,0.0397,140.096,0.0385
Horizon,Landscapes Of Joy,2018-07-10,56,background music,46,0.9229999999999999,0.193,214580.0,0.0325,0.903,7,0.102,-20.486,1,0.0453,70.207,0.0457
Purple Heart,Izumi Tanaka,2017-11-06,56,background music,53,0.995,0.39,218333.0,0.00389,0.865,1,0.0871,-28.861,1,0.0508,70.348,0.0796
Barceloneta,Barcelona Atmosphere,2018-07-10,54,atmosphere,48,0.9440000000000001,0.1,250286.0,0.149,0.95,9,0.14,-23.935,1,0.0423,83.85700000000001,0.046
Colors Of The Moon,Mandala Dreams,2018-05-25,1,atmosphere,50,0.9620000000000001,0.161,229997.0,0.265,0.9740000000000001,9,0.0753,-15.263,1,0.0373,87.014,0.0506
Send a Wish,Purple Yard,2018-03-22,48,relaxative,35,0.43200000000000005,0.855,166000.0,0.546,0.912,0,0.10800000000000001,-8.142999999999999,1,0.134,82.988,0.0664
Selah,They Dream By Day,2017-04-21,3,atmosphere,60,0.95,0.113,412496.0,0.0525,0.9440000000000001,10,0.0945,-25.638,0,0.0388,61.544,0.0332
Enter,Milo Heart,2018-03-26,53,background music,44,0.8079999999999999,0.146,230000.0,0.126,0.9490000000000001,2,0.327,-22.701999999999998,1,0.04,51.607,0.0356
Exit,Milo Heart,2018-03-26,49,background music,44,0.6759999999999999,0.165,214946.0,0.0841,0.812,2,0.341,-19.562,1,0.0453,90.434,0.0375
Sweet Life,Soul Secret,2016-01-29,51,italian metal,42,0.898,0.382,425027.0,0.152,0.943,2,0.0954,-14.997,1,0.0333,110.035,0.0762
Golden Chant,Joseph Beg,2018-10-12,15,background music,64,0.903,0.139,310368.0,0.0232,0.774,6,0.115,-31.61,1,0.0414,71.405,0.039
The Prince Is Sleeping,Claes Nilsson,2017-12-05,35,calming instrumental,60,0.935,0.0851,199614.0,0.045,0.94,0,0.0875,-19.81,1,0.0391,67.892,0.0362
A Glimpse of Eternity,Steven Goldmund,2018-09-14,52,background music,66,0.976,0.131,219386.0,0.17300000000000001,0.9470000000000001,4,0.38799999999999996,-22.839000000000002,1,0.0395,85.912,0.052000000000000005
Elements of Existence,Antuigo,2017-08-28,31,background music,38,0.922,0.475,251531.0,0.147,0.9129999999999999,7,0.0998,-11.581,1,0.0391,140.042,0.17
Ai No Chiara,Izumi Tanaka,2016-02-02,42,background music,53,0.986,0.703,192454.0,0.19699999999999998,0.847,3,0.105,-13.852,1,0.0445,116.021,0.133
Escape Gravity,Juni Tinley,2017-03-20,65,atmosphere,58,0.857,0.15,171760.0,0.0586,0.833,3,0.128,-28.755,1,0.0443,137.555,0.0357
Oxygene - Spa Version,ST*RMAN,2018-06-09,46,none,36,0.899,0.684,309429.0,0.231,0.935,7,0.114,-21.574,0,0.0391,140.017,0.0492
Sanctum,Deep Inside,2014-03-04,1,background music,54,0.33299999999999996,0.552,134221.0,0.24600000000000002,0.917,9,0.0932,-15.839,1,0.0369,119.971,0.0353
Ton Secret Me Manques,Givenchy,2017-09-09,36,none,27,0.162,0.159,259068.0,0.191,0.758,0,0.0974,-17.058,1,0.0359,72.042,0.355
Parts of Reality,Moon Laika,2017-06-27,59,background music,60,0.99,0.16399999999999998,217933.0,0.0050100000000000006,0.774,10,0.0882,-36.52,0,0.0445,130.417,0.0362
Gentle Arrival,Joseph Beg,2018-10-12,3,background music,64,0.826,0.136,364558.0,0.0769,0.9259999999999999,6,0.107,-30.021,1,0.0471,64.613,0.0361
Central Park,N.Y. Atmosphere,2018-04-17,52,atmosphere,42,0.938,0.161,262000.0,0.193,0.9590000000000001,11,0.106,-24.546,0,0.0436,133.47,0.132
"Floating, Always",Primer Dia,2018-09-11,49,background music,65,0.963,0.0658,184231.0,0.0649,0.9690000000000001,0,0.111,-23.744,1,0.0434,71.654,0.0917
At Peace,Lucina Chase,2017-08-29,39,none,44,0.9890000000000001,0.509,118750.0,0.0325,0.9129999999999999,0,0.0926,-22.982,1,0.0315,87.12700000000001,0.177
Merry Go Round,Izumi Tanaka,2016-06-12,35,background music,53,0.9940000000000001,0.415,221500.0,0.011000000000000001,0.915,5,0.122,-27.820999999999998,0,0.06,70.092,0.0963
Twin Peaks Theme,Tranquil Cove,2017-09-29,57,atmosphere,56,0.961,0.11599999999999999,210995.0,0.0809,0.9620000000000001,8,0.109,-24.906999999999996,1,0.0442,85.632,0.0436
Vernal Equinox,Drift Far Away,2015-11-01,1,background music,44,0.995,0.0658,122025.0,0.0506,0.93,1,0.0702,-17.391,1,0.0441,66.76,0.0335
Gelborn Heights,Guyara,2018-03-02,57,background music,44,0.968,0.151,193349.0,0.0237,0.894,5,0.107,-29.066999999999997,0,0.055,139.79,0.0337
The High Lands of Tibet,La-Mu,2018-01-19,32,none,26,0.912,0.145,212863.0,0.019,0.9359999999999999,2,0.0982,-33.043,1,0.0468,139.686,0.0398
The Age of the Earth,Complex Reality,2017-06-27,56,background music,46,0.995,0.364,199758.0,0.00592,0.833,5,0.0963,-31.109,0,0.040999999999999995,60.231,0.0432
Ballade Pour Adeline,Luc Serra,2015-05-02,39,focus,45,0.813,0.56,360000.0,0.10400000000000001,0.8690000000000001,0,0.0714,-23.131,1,0.0315,119.95100000000001,0.039
Ocean Park,Hong Kong Atmosphere,2018-06-08,45,atmosphere,47,0.875,0.258,282000.0,0.149,0.937,9,0.10099999999999999,-21.233,1,0.0364,121.624,0.0384
Mindful Composition,Enzo Electronic,2017-09-04,46,background music,40,0.983,0.212,209053.0,0.0487,0.941,1,0.106,-24.28,1,0.0483,105.396,0.0518
Nordic Light,Clay Edwards,2016-12-18,43,focus,30,0.904,0.177,203068.0,0.168,0.89,6,0.0928,-22.644000000000002,1,0.0302,151.179,0.0396
Moonstone,Pim Miles,2018-02-15,30,atmosphere,57,0.965,0.345,206170.0,0.0835,0.93,0,0.102,-26.125999999999998,1,0.0367,93.993,0.203
Fuji,Tokyo Atmospheres,2018-07-27,47,atmosphere,46,0.648,0.177,206721.0,0.28600000000000003,0.89,11,0.12,-17.682000000000002,0,0.032,85.62,0.0393
Stellar Dance,By Lotus,2017-11-30,0,background music,45,0.903,0.0983,230529.0,0.253,0.605,8,0.107,-18.915,1,0.0438,73.893,0.0334
La Torre Del Sueno,Meditaciónessa,2018-03-04,54,musica de fondo,46,0.991,0.149,230573.0,0.00987,0.9520000000000001,5,0.102,-32.222,0,0.0582,139.577,0.0628
Tokyo Sunrise,Tokyo Atmospheres,2018-07-27,47,atmosphere,46,0.772,0.163,214618.0,0.0813,0.9009999999999999,1,0.109,-26.05,1,0.0334,130.326,0.0354
Parc Güell,Barcelona Atmosphere,2018-07-10,54,atmosphere,48,0.9420000000000001,0.166,208000.0,0.14300000000000002,0.91,0,0.0878,-23.511999999999997,0,0.0448,85.977,0.0342
Life Cykles,Falling Flowers,2018-07-03,31,relaxative,37,0.9279999999999999,0.669,236400.0,0.0711,0.938,7,0.107,-20.715999999999998,0,0.0288,100.0,0.0446
Beside You,Joseph McGrahl,2017-05-19,29,background music,60,0.995,0.6890000000000001,215106.0,0.0334,0.971,0,0.111,-21.177,1,0.235,109.885,0.353
Fragments Café,Paris Atmosphere,2018-07-10,58,atmosphere,50,0.951,0.161,234667.0,0.122,0.978,10,0.0916,-22.329,1,0.0367,86.119,0.0351
Somnolence,Ambientalism,2016-03-30,0,none,36,0.256,0.22699999999999998,173510.0,0.11,0.9309999999999999,10,0.11,-18.980999999999998,1,0.0425,67.493,0.0384
Slip into Darkness,Biqram,2017-06-27,63,none,55,0.992,0.312,122177.0,0.012,0.885,5,0.111,-31.291999999999998,0,0.0398,143.963,0.192
Another World,Steven Goldmund,2018-10-24,49,background music,66,0.7979999999999999,0.34700000000000003,190443.0,0.0824,0.907,10,0.10800000000000001,-28.045,0,0.0441,91.965,0.0625
Contra La Pared,Sean Paul,2019-03-14,82,dance pop,84,0.0156,0.828,224681.0,0.588,0.0,2,0.124,-7.14,1,0.11800000000000001,94.052,0.598
No Lo Trates,Pitbull,2019-04-26,79,dance pop,85,0.0569,0.8340000000000001,198453.0,0.8079999999999999,0.0005200000000000001,11,0.222,-2.597,1,0.0542,104.02600000000001,0.8290000000000001
Bola Rebola,Tropkillaz,2019-02-22,78,bass trap,69,0.22,0.8340000000000001,193440.0,0.777,0.00609,5,0.335,-4.538,0,0.0593,129.984,0.865
Zumba,Don Omar,2012-01-01,58,latin,82,0.00205,0.7290000000000001,263973.0,0.894,0.021,5,0.128,-3.4939999999999998,1,0.0397,124.992,0.8320000000000001
R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,2019-03-15,79,dance pop,76,0.18,0.764,187200.0,0.752,0.0,8,0.0701,-3.713,0,0.0711,100.066,0.698
Baila Conmigo (feat. Kelly Ruiz),Dayvi,2018-12-28,85,circuit,72,0.00903,0.745,189818.0,0.972,0.465,7,0.297,-3.5060000000000002,1,0.0774,128.031,0.556
HP,Maluma,2019-03-01,34,latin,92,0.252,0.8370000000000001,184436.0,0.7909999999999999,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,0.618
Coronao Now,El Alfa,2019-11-07,79,dembow,82,0.146,0.941,217881.0,0.7290000000000001,0.00451,6,0.18,-7.56,0,0.24600000000000002,118.02600000000001,0.718
La Boca,Mau y Ricky,2019-05-03,82,latin,83,0.0655,0.618,206279.0,0.795,0.0,2,0.309,-1.8,1,0.113,185.90099999999998,0.76
Con Calma,Daddy Yankee,2019-01-24,87,latin,95,0.11,0.737,193227.0,0.86,1.94e-06,8,0.0574,-2.6519999999999997,0,0.0593,93.98899999999999,0.6559999999999999
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,2019-09-06,89,latin,90,0.0451,0.743,258600.0,0.7090000000000001,5.18e-06,3,0.0809,-3.9219999999999997,0,0.0879,170.00099999999998,0.831
La Respuesta,Becky G,2019-04-19,76,latin,87,0.127,0.757,182400.0,0.8320000000000001,0.0,4,0.16699999999999998,-3.674,0,0.22899999999999998,180.05,0.53
Que Calor (feat. J Balvin & El Alfa),Major Lazer,2019-09-11,79,dance pop,86,0.0375,0.795,169998.0,0.885,0.006379999999999999,8,0.292,-4.13,1,0.0713,126.037,0.46
Dura - Remix,Daddy Yankee,2018-04-27,74,latin,95,0.188,0.772,242160.0,0.8029999999999999,0.0,1,0.434,-3.035,1,0.0468,94.98100000000001,0.853
El Bombazo (with Yomil y El Dany),Alex Duvall,2019-05-17,56,cubaton,45,0.0272,0.758,178720.0,0.861,0.00105,10,0.054000000000000006,-2.439,0,0.158,187.995,0.779
Baila Baila Baila - Remix,Ozuna,2019-04-25,82,latin,98,0.0598,0.785,235284.0,0.5720000000000001,0.0,2,0.218,-7.504,1,0.12300000000000001,100.016,0.49
Caliente,Juan Magán,2019-06-18,61,dance pop,78,0.183,0.76,180250.0,0.8270000000000001,0.0,5,0.0615,-4.9910000000000005,1,0.0642,102.014,0.9159999999999999
Body Good (feat. Nicky Jam),Shaggy,2019-05-10,52,dance pop,75,0.107,0.805,204000.0,0.8109999999999999,2.22e-05,6,0.0583,-5.046,0,0.085,100.052,0.235
Pega Pega,"Tito ""El Bambino""",2019-05-31,67,latin,72,0.124,0.8,219600.0,0.845,1.13e-06,11,0.387,-4.189,0,0.0574,96.99799999999999,0.843
Dame Banda,Mark B.,2019-06-21,4,dembow,65,0.151,0.878,244000.0,0.9309999999999999,0.004079999999999999,5,0.0559,-1.17,0,0.0866,120.016,0.8190000000000001
Solterita De Oro,Lérica,2019-06-20,63,spanish pop,68,0.271,0.706,203252.0,0.898,0.0,9,0.281,-2.7030000000000003,0,0.0786,91.02600000000001,0.9109999999999999
Muito Calor,Ozuna,2019-07-11,77,latin,98,0.11599999999999999,0.8140000000000001,185147.0,0.863,0.000226,9,0.0736,-2.885,1,0.0589,98.04799999999999,0.597
Medicine - Steve Aoki from the Block Remix,Jennifer Lopez,2019-05-17,60,dance pop,80,0.0239,0.873,170286.0,0.816,0.0273,7,0.29600000000000004,-3.583,1,0.107,104.98200000000001,0.546
Loco Contigo (with J. Balvin & Tyga),DJ Snake,2019-06-13,66,electronic trap,87,0.285,0.8220000000000001,185195.0,0.743,2.31e-06,6,0.102,-3.04,0,0.0567,96.025,0.355
Buyaka,Guaynaa,2019-09-20,75,latin,79,0.155,0.759,153693.0,0.754,0.0,11,0.0901,-4.67,1,0.268,96.046,0.726
Estoy aqui (feat. Amara La Negra) - Radio Edit,MC Fioti,2019-09-27,56,funk carioca,65,0.0342,0.765,204907.0,0.703,0.0,0,0.155,-5.231,1,0.158,87.905,0.9620000000000001
Perreito,Mariah,2019-06-14,74,rap latina,70,0.183,0.728,121240.0,0.611,0.154,0,0.124,-3.614,1,0.0922,180.014,0.526
"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,2019-07-25,78,electronic trap,87,0.0244,0.8190000000000001,195429.0,0.8590000000000001,0.0,8,0.0916,-6.263999999999999,1,0.22399999999999998,104.906,0.612
Ganitas,Rombai,2019-08-23,67,cumbia pop,69,0.535,0.7490000000000001,215375.0,0.772,1.32e-06,5,0.0803,-5.13,1,0.0667,173.737,0.8059999999999999
Enchanté,Faydee,2019-06-28,54,romanian pop,62,0.41700000000000004,0.743,187987.0,0.878,3.21e-05,4,0.17800000000000002,-3.877,0,0.228,94.99,0.6509999999999999
No Se Me Quita (feat. Ricky Martin),Maluma,2019-05-17,84,latin,92,0.146,0.8640000000000001,219933.0,0.8690000000000001,0.0,7,0.063,-2.963,1,0.139,99.988,0.853
Amor En Pausa,El Chacal,2018-07-06,56,cubaton,64,0.051,0.8220000000000001,157895.0,0.805,1.08e-06,6,0.289,-3.497,0,0.14400000000000002,94.999,0.6679999999999999
Sin Pijama,Becky G,2018-04-20,81,latin,87,0.354,0.7909999999999999,188560.0,0.745,2.9299999999999997e-05,11,0.10400000000000001,-3.695,0,0.0464,94.014,0.82
Bandera,Claudia Leitte,2019-10-01,59,axe,66,0.26,0.813,168889.0,0.888,0.000166,10,0.0809,-5.048,1,0.0949,108.01,0.6559999999999999
Fanfare (feat. Guè Pequeno),Elettra Lamborghini,2019-06-14,62,italian arena pop,62,0.0172,0.7070000000000001,180594.0,0.89,0.0,0,0.177,-3.234,0,0.0725,101.029,0.938
Baila Conmigo,Yellow Claw,2019-08-23,61,bass trap,73,0.188,0.769,155867.0,0.737,0.000148,4,0.284,-4.904,0,0.0988,94.007,0.652
Betoven,WildBoy Cooba,2019-03-08,63,none,50,0.162,0.512,174000.0,0.775,0.0201,1,0.0825,-4.98,1,0.151,152.132,0.564
F.O.K. Friends,Nacho,2019-09-20,55,latin,78,0.063,0.8440000000000001,182707.0,0.7979999999999999,0.0,8,0.135,-3.972,1,0.099,101.988,0.7120000000000001
Boom Boom (feat. Anitta),Akon,2019-10-04,58,dance pop,82,0.11199999999999999,0.7829999999999999,152801.0,0.753,0.00021400000000000002,0,0.31,-3.63,1,0.0548,96.016,0.53
La Mentira,El Chacal,2019-09-06,52,cubaton,64,0.0703,0.7759999999999999,202000.0,0.8170000000000001,0.0,8,0.13699999999999998,-4.081,1,0.0827,100.01799999999999,0.6890000000000001
Mano Arriba,Rafa Pabön,2019-09-20,51,reggaeton flow,81,0.597,0.809,203000.0,0.665,8.34e-06,6,0.113,-6.731,1,0.24,90.021,0.8079999999999999
SOLTERA,Atomic Otro Way,2019-06-14,50,dembow,61,0.0142,0.833,205244.0,0.7929999999999999,0.0284,2,0.122,-3.342,1,0.0706,100.012,0.768
Cántalo,Ricky Martin,2019-11-12,75,dance pop,80,0.0339,0.708,218996.0,0.795,0.0,1,0.36200000000000004,-4.71,1,0.11599999999999999,95.039,0.731
La Chapa Que Vibran - Remix,La Materialista,2019-06-21,53,dembow,46,0.00496,0.8690000000000001,203493.0,0.805,0.0,1,0.0291,-6.757000000000001,1,0.11599999999999999,128.08700000000002,0.762
El Baile del Perrito - Remake,Lessing Kérguelen,2019-09-06,50,none,36,0.0838,0.815,213600.0,0.948,4.06e-06,0,0.0485,-2.725,1,0.223,150.02200000000002,0.821
Como No (feat. Becky G),Akon,2019-09-06,54,dance pop,82,0.0685,0.763,193166.0,0.83,0.00505,9,0.062,-4.496,0,0.0457,89.98,0.87
Press,Cardi B,2019-05-31,76,pop,92,0.028999999999999998,0.888,143792.0,0.525,5.68e-06,1,0.13699999999999998,-5.665,1,0.305,133.983,0.243
Bitch Better Have My Money,Rihanna,2015-03-26,76,barbadian pop,91,0.0509,0.7809999999999999,219306.0,0.728,1.94e-06,1,0.257,-4.981,1,0.0621,102.99,0.395
Transformer (feat. Nicki Minaj),Future,2018-10-19,57,atl hip hop,89,0.00151,0.753,196333.0,0.616,7.1e-06,2,0.29100000000000004,-7.34,1,0.165,156.83,0.287
Lucky You (feat. Joyner Lucas),Eminem,2018-08-31,82,detroit hip hop,94,0.0627,0.8759999999999999,244679.0,0.7859999999999999,0.0,10,0.127,-4.8839999999999995,0,0.306,153.06799999999998,0.575
My Type,Saweetie,2019-03-29,83,cali rap,76,0.000677,0.899,126446.0,0.8109999999999999,0.0,2,0.0672,-6.294,1,0.258,105.038,0.5870000000000001
Shyne Up,Kazi,2019-01-25,30,none,28,0.327,0.672,194769.0,0.725,0.0,2,0.0944,-4.737,0,0.125,153.01,0.359
Murder On My Mind,YNW Melly,2018-08-03,86,melodic rap,88,0.145,0.759,268434.0,0.73,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,0.74
8 Out Of 10,Drake,2018-06-29,66,canadian hip hop,98,0.161,0.529,195720.0,0.69,0.0,2,0.498,-7.87,1,0.74,170.54,0.311
Twerk (feat. Cardi B),City Girls,2018-11-16,75,pop,77,0.121,0.7879999999999999,166476.0,0.8420000000000001,0.00112,4,0.166,-4.006,0,0.142,190.077,0.48100000000000004
Pop Out (feat. Lil Tjay),Polo G,2019-06-07,86,chicago rap,81,0.15,0.772,166560.0,0.639,0.0,1,0.0698,-7.119,1,0.467,168.112,0.261
Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,2019-01-23,71,hip hop,91,0.00586,0.888,175711.0,0.74,0.0,8,0.218,-5.3629999999999995,1,0.23800000000000002,100.00299999999999,0.664
Facts,Young L3x,2019-08-02,46,none,49,0.0249,0.863,176405.0,0.539,0.0,10,0.073,-8.812999999999999,0,0.36700000000000005,154.996,0.445
6PM In New York,Drake,2015-02-12,57,canadian hip hop,98,0.107,0.5539999999999999,283307.0,0.8490000000000001,0.0,5,0.155,-4.154,1,0.25,128.428,0.386
OOH!,Kazi,2019-08-16,34,none,28,0.00619,0.963,126317.0,0.4,0.0,11,0.313,-9.368,0,0.314,119.932,0.16699999999999998
"Pastor (Quavo, City Girls feat. Megan Thee Stallion)",Quality Control,2019-08-16,60,hip hop,81,0.15,0.8220000000000001,160014.0,0.626,0.0,1,0.114,-6.952000000000001,1,0.35,180.112,0.498
Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,2018-12-21,75,melodic rap,91,0.0235,0.736,192779.0,0.622,0.0,6,0.151,-4.6530000000000005,0,0.133,191.97099999999998,0.506
Clout (feat. Cardi B),Offset,2019-02-22,80,atl hip hop,88,0.228,0.919,205803.0,0.622,4.24e-06,1,0.122,-7.3839999999999995,1,0.0997,140.02200000000002,0.424
Jumpman,Drake,2015-09-20,76,canadian hip hop,98,0.0563,0.852,205879.0,0.5529999999999999,0.0,1,0.332,-7.2860000000000005,1,0.187,142.072,0.6559999999999999
Going Bad (feat. Drake),Meek Mill,2018-11-30,86,hip hop,87,0.259,0.889,180522.0,0.496,0.0,4,0.252,-6.365,0,0.0905,86.00299999999999,0.544
TATI,6ix9ine,2018-11-27,19,emo rap,83,0.00214,0.779,154565.0,0.767,0.0,11,0.102,-5.462000000000001,0,0.258,91.98100000000001,0.523
Eye 2 Eye,Huncho Jack,2017-12-21,65,hip hop,69,0.00119,0.818,190679.0,0.6509999999999999,0.0,2,0.10400000000000001,-4.328,1,0.14800000000000002,146.015,0.156
Icey,Melii,2018-03-12,57,alternative r&b,65,0.146,0.9420000000000001,148252.0,0.517,7.11e-06,7,0.11800000000000001,-7.176,1,0.311,120.148,0.419
"Like That (City Girls, Stefflon Don feat. Renni Rucci, Mustard)",Quality Control,2019-08-16,56,hip hop,81,0.0568,0.9059999999999999,219034.0,0.841,0.0,4,0.10300000000000001,-4.075,0,0.195,103.03299999999999,0.626
